Date,Time,Temp ,Spec. Cond (ms/cm),ph,DO ,DO (% Saturation),turbidity ,chlorophyll ,phycocyanin,Battery (V)
9/13/2017,4:15:00,20.26,0.21,6.76,8.53,94.39,1.26,0.75,0.11,12.24
9/13/2017,4:30:00,20.26,0.21,6.78,8.54,94.41,1.22,0.78,0.12,12.22
9/13/2017,4:45:00,20.26,0.21,6.77,8.51,94.11,1.34,0.83,0.12,12.22
9/13/2017,5:00:00,20.25,0.21,6.77,8.51,94.11,1.41,0.83,0.11,12.19
9/13/2017,5:15:00,20.25,0.21,6.76,8.51,94.06,1.36,0.76,0.1,12.19
9/13/2017,5:30:00,20.25,0.21,6.77,8.49,93.88,1.27,0.8,0.12,12.23
9/13/2017,5:45:00,20.24,0.21,6.76,8.47,93.63,1.29,0.8,0.12,12.19
9/13/2017,6:00:00,20.23,0.21,6.76,8.47,93.6,1.26,0.79,0.13,12.19
9/13/2017,6:15:00,20.23,0.21,6.76,8.44,93.27,1.37,0.76,0.12,12.22
9/13/2017,6:30:00,20.22,0.21,6.75,8.45,93.35,1.25,0.77,0.11,12.19
9/13/2017,6:45:00,20.22,0.21,6.76,8.42,93.07,1.31,0.84,0.13,12.23
9/13/2017,7:00:00,20.21,0.21,6.76,8.45,93.41,1.35,0.81,0.12,12.22
9/13/2017,7:15:00,20.2,0.21,6.76,8.45,93.35,1.32,0.78,0.1,12.19
9/13/2017,7:30:00,20.2,0.21,6.75,8.42,93.03,1.19,0.78,0.09,12.19
9/13/2017,7:45:00,20.2,0.21,6.77,8.44,93.21,1.31,0.79,0.12,12.24
9/13/2017,8:00:00,20.2,0.21,6.76,8.41,92.85,1.23,0.82,0.12,12.22
9/13/2017,8:15:00,20.19,0.21,6.75,8.41,92.88,1.22,0.8,0.12,12.19
9/13/2017,8:30:00,20.19,0.21,6.75,8.38,92.59,1.5,0.78,0.12,12.19
9/13/2017,8:45:00,20.21,0.21,6.74,8.33,92.08,1.26,0.77,0.13,12.19
9/13/2017,9:00:00,20.23,0.21,6.75,8.32,91.97,1.24,0.72,0.1,12.22
9/13/2017,9:15:00,20.25,0.21,6.75,8.32,92.04,1.31,0.73,0.12,12.19
9/13/2017,9:30:00,20.24,0.21,6.74,8.3,91.75,1.28,0.74,0.1,12.19
9/13/2017,9:45:00,20.23,0.21,6.73,8.3,91.76,1.42,0.71,0.11,12.21
9/13/2017,10:00:00,20.23,0.21,6.74,8.27,91.46,1.49,0.69,0.11,12.27
9/13/2017,10:15:00,20.26,0.21,6.73,8.23,91.07,1.47,0.71,0.1,12.19
9/13/2017,10:30:00,20.25,0.21,6.73,8.2,90.69,1.46,0.66,0.09,12.19
9/13/2017,10:45:00,20.25,0.21,6.73,8.22,90.87,1.49,0.7,0.1,12.19
9/13/2017,11:00:00,20.25,0.21,6.72,8.16,90.21,1.47,0.62,0.11,12.21
9/13/2017,11:15:00,20.25,0.21,6.71,8.13,89.89,1.4,0.61,0.11,12.27
9/13/2017,11:30:00,20.24,0.21,6.71,8.14,89.99,1.4,0.64,0.1,12.19
9/13/2017,11:45:00,20.58,0.21,6.76,8.14,90.58,1.34,0.55,0.1,12.19
9/13/2017,12:00:00,20.73,0.21,6.8,8.15,90.96,1.3,0.58,0.09,12.19
9/13/2017,12:15:00,20.77,0.21,6.75,8.14,90.89,1.24,0.62,0.09,12.18
9/13/2017,12:30:00,21.11,0.21,6.83,8.17,91.85,1.27,0.64,0.1,12.19
9/13/2017,12:45:00,21.59,0.22,6.87,8.15,92.55,1.28,0.58,0.08,12.18
9/13/2017,13:00:00,21.73,0.22,6.8,8.14,92.64,1.25,0.61,0.07,12.23
9/13/2017,13:15:00,21.45,0.22,6.75,8.15,92.24,1.24,0.62,0.09,12.22
9/13/2017,13:30:00,21.27,0.21,6.72,8.16,92.09,1.43,0.59,0.09,12.19
9/13/2017,13:45:00,21.47,0.21,6.77,8.2,92.83,1.29,0.65,0.07,12.23
9/13/2017,14:00:00,21.81,0.22,6.81,8.19,93.42,1.23,0.63,0.11,12.19
9/13/2017,14:15:00,22.11,0.22,6.86,8.17,93.73,1.24,0.61,0.05,12.21
9/13/2017,14:30:00,22.37,0.22,6.83,8.2,94.5,1.3,0.6,0.08,12.18
9/13/2017,14:45:00,22.4,0.22,6.8,8.23,94.9,1.22,0.63,0.07,12.19
9/13/2017,15:00:00,22.37,0.22,6.78,8.22,94.68,1.17,0.65,0.07,12.21
9/13/2017,15:15:00,22.44,0.22,6.79,8.25,95.18,1.16,0.68,0.07,12.19
9/13/2017,16:15:00,21.3,0.22,6.68,8.48,95.71,1.36,0.84,0.09,12.25
9/13/2017,16:30:00,21.2,0.22,6.72,8.52,95.95,1.44,0.82,0.1,12.19
9/13/2017,16:45:00,21.15,0.22,6.77,8.48,95.42,1.3,0.84,0.1,12.22
9/13/2017,17:00:00,21.55,0.22,6.83,8.48,96.24,1.3,0.89,0.11,12.19
9/13/2017,17:15:00,21.56,0.22,6.78,8.45,95.91,1.32,0.94,0.11,12.21
9/13/2017,17:30:00,21.19,0.22,6.65,8.33,93.79,1.34,0.98,0.13,12.19
9/13/2017,17:45:00,21.34,0.22,6.75,8.36,94.43,1.4,0.99,0.14,12.18
9/13/2017,18:00:00,21,0.22,6.63,8.3,93.11,1.34,0.98,0.12,12.19
9/13/2017,18:15:00,21.06,0.22,6.69,8.33,93.56,1.44,1.07,0.12,12.19
9/13/2017,18:30:00,20.92,0.22,6.68,8.24,92.3,1.45,1.03,0.14,12.19
9/13/2017,18:45:00,21.09,0.22,6.74,8.29,93.23,1.48,1.15,0.15,12.27
9/13/2017,19:00:00,20.79,0.21,6.65,8.19,91.49,1.5,1.11,0.13,12.18
9/13/2017,19:15:00,20.88,0.21,6.72,8.22,91.99,1.43,1.07,0.12,12.19
9/13/2017,19:30:00,20.66,0.21,6.64,8.09,90.17,1.49,1.07,0.14,12.19
9/13/2017,19:45:00,20.59,0.21,6.63,8.1,90.13,1.46,1.11,0.15,12.27
9/13/2017,20:00:00,20.48,0.21,6.61,8.05,89.36,1.52,1.06,0.15,12.19
9/13/2017,20:15:00,20.43,0.21,6.62,8.06,89.41,1.5,1.05,0.12,12.27
9/13/2017,20:30:00,20.38,0.21,6.65,8.02,88.86,1.54,1.07,0.14,12.22
9/13/2017,20:45:00,20.31,0.21,6.62,8.09,89.61,1.51,1.09,0.15,12.22
9/13/2017,21:00:00,20.28,0.21,6.66,8.05,89.03,1.53,1.05,0.13,12.19
9/13/2017,21:15:00,20.23,0.21,6.68,8.11,89.69,1.6,1.14,0.16,12.29
9/13/2017,21:30:00,20.22,0.21,6.68,8.02,88.64,1.52,1.09,0.15,12.21
9/13/2017,21:45:00,20.16,0.21,6.67,8.06,89.01,1.51,1.14,0.15,12.22
9/13/2017,22:00:00,20.15,0.21,6.68,8.05,88.85,1.51,1.07,0.15,12.21
9/13/2017,22:15:00,20.13,0.21,6.68,8.04,88.68,1.43,1.12,0.16,12.27
9/13/2017,22:30:00,20.12,0.21,6.69,8.02,88.43,1.5,1.1,0.16,12.27
9/13/2017,22:45:00,20.11,0.21,6.69,7.99,88.15,1.48,1.1,0.15,12.22
9/13/2017,23:00:00,20.1,0.21,6.71,8.09,89.23,1.51,1.19,0.15,12.19
9/13/2017,23:15:00,20.09,0.21,6.7,8.08,89.08,1.45,1.13,0.14,12.27
9/13/2017,23:30:00,20.08,0.21,6.7,8.01,88.25,1.54,1.01,0.15,12.21
9/13/2017,23:45:00,20.07,0.21,6.71,8.04,88.57,1.49,1.05,0.13,12.19
9/14/2017,0:00:00,20.07,0.21,6.71,8.06,88.85,1.52,1.11,0.16,12.21
9/14/2017,0:15:00,20.07,0.21,6.72,8.1,89.28,1.48,1.13,0.16,12.27
9/14/2017,0:30:00,20.07,0.21,6.71,8.06,88.85,1.6,1.09,0.14,12.28
9/14/2017,0:45:00,20.07,0.21,6.72,8.12,89.51,1.51,1.05,0.14,12.19
9/14/2017,1:00:00,20.07,0.21,6.75,8.23,90.65,1.46,1.04,0.14,12.22
9/14/2017,1:15:00,20.07,0.21,6.75,8.23,90.64,1.44,1.06,0.15,12.28
9/14/2017,1:30:00,20.09,0.21,6.77,8.27,91.14,1.44,1.06,0.13,12.23
9/14/2017,1:45:00,20.11,0.21,6.77,8.36,92.17,1.35,1.03,0.15,12.21
9/14/2017,2:00:00,20.15,0.21,6.8,8.45,93.24,1.35,1.05,0.13,12.21
9/14/2017,2:15:00,20.18,0.21,6.81,8.47,93.5,1.38,1.04,0.14,12.32
9/14/2017,2:30:00,20.23,0.21,6.83,8.53,94.33,1.34,1.03,0.13,12.22
9/14/2017,2:45:00,20.25,0.21,6.82,8.55,94.51,1.31,1.03,0.14,12.27
9/14/2017,3:00:00,20.28,0.21,6.82,8.59,95.05,1.37,1.01,0.13,12.19
9/14/2017,3:15:00,20.32,0.21,6.83,8.61,95.36,1.31,1.05,0.12,12.22
9/14/2017,3:30:00,20.34,0.21,6.83,8.64,95.74,1.31,1.04,0.12,12.22
9/14/2017,3:45:00,20.36,0.21,6.83,8.65,95.83,1.31,1.05,0.13,12.19
9/14/2017,4:00:00,20.4,0.21,6.83,8.65,95.97,1.34,1.05,0.13,12.19
9/14/2017,4:15:00,20.42,0.21,6.83,8.65,96.01,1.34,1.04,0.13,12.19
9/14/2017,4:30:00,20.44,0.21,6.83,8.65,96.06,1.29,0.98,0.12,12.19
9/14/2017,4:45:00,20.46,0.21,6.84,8.66,96.17,1.33,0.99,0.14,12.19
9/14/2017,5:00:00,20.48,0.21,6.83,8.65,96.13,1.31,0.97,0.12,12.21
9/14/2017,5:15:00,20.5,0.21,6.83,8.65,96.14,1.3,0.97,0.12,12.22
9/14/2017,5:30:00,20.5,0.21,6.83,8.66,96.23,1.29,1,0.12,12.21
9/14/2017,5:45:00,20.51,0.21,6.83,8.65,96.13,1.31,0.99,0.13,12.19
9/14/2017,6:00:00,20.52,0.21,6.83,8.65,96.22,1.35,1.01,0.12,12.19
9/14/2017,6:15:00,20.53,0.21,6.82,8.63,95.95,1.32,1.01,0.12,12.19
9/14/2017,6:30:00,20.53,0.21,6.82,8.63,95.92,1.31,0.98,0.13,12.21
9/14/2017,6:45:00,20.53,0.21,6.82,8.6,95.65,1.42,0.97,0.13,12.19
9/14/2017,7:00:00,20.54,0.21,6.83,8.63,95.93,1.34,1.01,0.14,12.19
9/14/2017,7:15:00,20.54,0.21,6.82,8.63,95.97,1.39,1,0.12,12.27
9/14/2017,7:30:00,20.55,0.21,6.82,8.62,95.91,1.38,0.99,0.12,12.19
9/14/2017,7:45:00,20.55,0.21,6.81,8.61,95.84,1.33,0.97,0.12,12.2
9/14/2017,8:00:00,20.56,0.21,6.81,8.62,95.86,1.31,0.99,0.14,12.19
9/14/2017,8:15:00,20.58,0.21,6.82,8.65,96.31,1.35,1.03,0.14,12.19
9/14/2017,8:30:00,20.59,0.21,6.82,8.66,96.4,1.32,1.11,0.14,12.28
9/14/2017,8:45:00,20.59,0.21,6.82,8.64,96.2,1.35,1,0.13,12.22
9/14/2017,9:00:00,20.6,0.21,6.81,8.62,96.02,1.35,1.04,0.13,12.27
9/14/2017,9:15:00,20.62,0.21,6.82,8.65,96.29,1.37,1.04,0.13,12.21
9/14/2017,9:30:00,20.62,0.21,6.82,8.63,96.09,1.42,1.09,0.17,12.22
9/14/2017,9:45:00,20.63,0.21,6.82,8.62,96,1.32,1.08,0.16,12.22
9/14/2017,10:00:00,20.62,0.21,6.82,8.57,95.52,1.38,1.03,0.14,12.21
9/14/2017,10:15:00,20.64,0.21,6.8,8.59,95.73,1.36,1.01,0.13,12.22
9/14/2017,10:30:00,20.66,0.21,6.8,8.58,95.61,1.34,0.94,0.12,12.28
9/14/2017,10:45:00,20.68,0.21,6.79,8.55,95.4,1.3,0.92,0.13,12.27
9/14/2017,11:00:00,20.74,0.22,6.81,8.57,95.71,1.39,0.93,0.12,12.23
9/14/2017,11:15:00,20.79,0.22,6.83,8.58,95.85,1.36,0.93,0.13,12.19
9/14/2017,11:30:00,20.85,0.22,6.84,8.6,96.22,1.37,0.98,0.13,12.19
9/14/2017,11:45:00,20.93,0.22,6.85,8.61,96.53,1.39,0.95,0.13,12.21
9/14/2017,12:00:00,20.95,0.22,6.83,8.58,96.26,1.46,1.05,0.15,12.19
9/14/2017,12:15:00,20.9,0.22,6.82,8.54,95.71,1.45,1.04,0.12,12.19
9/14/2017,12:30:00,20.93,0.22,6.82,8.55,95.87,1.29,1.03,0.15,12.21
9/14/2017,12:45:00,20.99,0.22,6.82,8.51,95.48,1.26,1,0.14,12.25
9/14/2017,13:00:00,21.05,0.22,6.82,8.45,94.97,1.25,1.05,0.16,12.21
9/14/2017,13:15:00,21.13,0.22,6.83,8.42,94.75,1.3,1.12,0.17,12.19
9/14/2017,13:30:00,21.2,0.22,6.83,8.39,94.56,1.34,1.12,0.13,12.27
9/14/2017,13:45:00,21.22,0.22,6.82,8.38,94.48,1.28,1.09,0.13,12.18
9/14/2017,14:00:00,21.22,0.22,6.8,8.35,94.16,1.37,1.16,0.15,12.21
9/14/2017,14:15:00,21.21,0.22,6.79,8.34,94.02,1.32,1.12,0.14,12.27
9/14/2017,14:30:00,21.23,0.22,6.8,8.33,93.94,1.4,1.19,0.14,12.18
9/14/2017,14:45:00,21.19,0.22,6.78,8.31,93.6,1.37,1.21,0.15,12.18
9/14/2017,15:00:00,21.2,0.22,6.8,8.34,94,1.34,1.27,0.18,12.19
9/14/2017,15:15:00,21.18,0.22,6.76,8.29,93.43,1.31,1.28,0.19,12.22
9/14/2017,15:30:00,21.15,0.22,6.77,8.28,93.15,1.4,1.24,0.16,12.21
9/14/2017,15:45:00,21.13,0.22,6.78,8.27,93.05,1.36,1.26,0.17,12.19
9/14/2017,16:00:00,21.12,0.22,6.76,8.27,93,1.31,1.26,0.17,12.21
9/14/2017,16:15:00,21.06,0.22,6.74,8.23,92.51,1.39,1.26,0.14,12.18
9/14/2017,16:30:00,21.11,0.22,6.76,8.26,92.93,1.42,1.32,0.14,12.22
9/14/2017,16:45:00,21.09,0.22,6.77,8.23,92.56,1.33,1.31,0.17,12.26
9/14/2017,17:00:00,21.01,0.22,6.74,8.18,91.8,1.39,1.33,0.17,12.22
9/14/2017,17:15:00,21.09,0.22,6.79,8.25,92.75,1.35,1.39,0.18,12.18
9/14/2017,17:30:00,21.1,0.22,6.78,8.24,92.67,1.37,1.35,0.16,12.19
9/14/2017,17:45:00,21.09,0.22,6.77,8.19,92.12,1.34,1.27,0.19,12.23
9/14/2017,18:00:00,21.08,0.22,6.76,8.18,91.92,1.45,1.36,0.17,12.19
9/14/2017,18:15:00,21.07,0.22,6.76,8.13,91.35,1.43,1.41,0.16,12.19
9/14/2017,18:30:00,21.01,0.22,6.72,8.05,90.41,1.36,1.36,0.17,12.23
9/14/2017,18:45:00,20.93,0.22,6.7,8.03,89.97,1.36,1.31,0.16,12.19
9/14/2017,19:00:00,20.9,0.22,6.71,8.01,89.71,1.44,1.31,0.16,12.19
9/14/2017,19:15:00,20.85,0.22,6.71,7.95,88.98,1.48,1.33,0.15,12.27
9/14/2017,19:30:00,20.8,0.22,6.69,7.91,88.47,1.46,1.25,0.16,12.19
9/14/2017,19:45:00,20.78,0.22,6.7,7.9,88.22,1.41,1.22,0.15,12.19
9/14/2017,20:00:00,20.75,0.22,6.7,7.89,88.1,1.41,1.27,0.17,12.19
9/14/2017,20:15:00,20.75,0.22,6.7,7.87,87.88,1.47,1.16,0.15,12.21
9/14/2017,20:30:00,20.72,0.22,6.69,7.87,87.86,1.47,1.14,0.16,12.19
9/14/2017,20:45:00,20.7,0.22,6.68,7.82,87.28,1.48,1.27,0.16,12.19
9/14/2017,21:00:00,20.68,0.22,6.67,7.81,87.05,1.51,1.16,0.16,12.19
9/14/2017,21:15:00,20.67,0.22,6.64,7.79,86.9,1.41,1.18,0.16,12.19
9/14/2017,21:30:00,20.67,0.22,6.57,7.77,86.69,1.54,1.23,0.15,12.26
9/14/2017,21:45:00,20.63,0.22,6.7,7.85,87.48,1.43,1.14,0.14,12.19
9/14/2017,22:00:00,20.62,0.22,6.71,7.81,86.98,1.47,1.15,0.16,12.22
9/14/2017,22:15:00,20.62,0.21,6.71,7.78,86.63,1.46,1.14,0.16,12.19
9/14/2017,22:30:00,20.6,0.21,6.71,7.78,86.67,1.43,1.14,0.15,12.24
9/14/2017,22:45:00,20.59,0.21,6.71,7.78,86.56,1.44,1.14,0.14,12.19
9/14/2017,23:00:00,20.6,0.21,6.7,7.71,85.85,1.46,1.11,0.15,12.19
9/14/2017,23:15:00,20.58,0.21,6.69,7.75,86.27,1.4,1.1,0.14,12.27
9/14/2017,23:30:00,20.57,0.21,6.67,7.73,86.08,1.39,1.09,0.15,12.22
9/14/2017,23:45:00,20.57,0.21,6.69,7.75,86.29,1.44,1.08,0.15,12.19
9/15/2017,0:00:00,20.56,0.21,6.7,7.79,86.68,1.42,1.11,0.14,12.19
9/15/2017,0:15:00,20.56,0.21,6.7,7.81,86.85,1.45,1.15,0.17,12.19
9/15/2017,0:30:00,20.56,0.21,6.7,7.81,86.92,1.43,1.15,0.15,12.19
9/15/2017,0:45:00,20.55,0.21,6.68,7.8,86.79,1.41,1.18,0.15,12.22
9/15/2017,1:00:00,20.54,0.21,6.69,7.78,86.57,1.39,1.14,0.14,12.19
9/15/2017,1:15:00,20.54,0.21,6.7,7.79,86.61,1.4,1.14,0.13,12.19
9/15/2017,1:30:00,20.54,0.21,6.71,7.78,86.57,1.38,1.14,0.15,12.19
9/15/2017,1:45:00,20.53,0.21,6.71,7.78,86.5,1.36,1.16,0.15,12.19
9/15/2017,2:00:00,20.53,0.21,6.71,7.72,85.89,1.42,1.13,0.16,12.19
9/15/2017,2:15:00,20.53,0.21,6.71,7.78,86.51,1.39,1.17,0.14,12.28
9/15/2017,2:30:00,20.52,0.21,6.7,7.76,86.29,1.43,1.17,0.14,12.28
9/15/2017,2:45:00,20.52,0.21,6.7,7.79,86.61,1.41,1.13,0.15,12.22
9/15/2017,3:00:00,20.52,0.21,6.7,7.84,87.11,1.38,1.19,0.14,12.19
9/15/2017,3:15:00,20.52,0.21,6.69,7.87,87.5,1.37,1.15,0.14,12.19
9/15/2017,3:30:00,20.52,0.21,6.68,7.91,87.89,1.34,1.13,0.15,12.21
9/15/2017,3:45:00,20.51,0.21,6.68,7.91,87.89,1.39,1.14,0.14,12.26
9/15/2017,4:00:00,20.52,0.21,6.72,7.94,88.3,1.44,1.23,0.16,12.19
9/15/2017,4:15:00,20.53,0.21,6.73,7.97,88.64,1.39,1.15,0.17,12.19
9/15/2017,4:30:00,20.53,0.21,6.73,7.96,88.57,1.37,1.15,0.16,12.21
9/15/2017,4:45:00,20.53,0.21,6.72,7.99,88.8,1.36,1.19,0.15,12.22
9/15/2017,5:00:00,20.53,0.21,6.75,8.03,89.26,1.34,1.13,0.16,12.19
9/15/2017,5:15:00,20.53,0.21,6.76,8.04,89.38,1.37,1.19,0.15,12.19
9/15/2017,5:30:00,20.54,0.21,6.75,8.04,89.44,1.38,1.22,0.17,12.21
9/15/2017,5:45:00,20.54,0.21,6.74,8.04,89.4,1.28,1.17,0.15,12.21
9/15/2017,6:00:00,20.54,0.21,6.75,8.04,89.4,1.33,1.14,0.15,12.19
9/15/2017,6:15:00,20.54,0.21,6.75,8.07,89.78,1.43,1.21,0.16,12.25
9/15/2017,6:30:00,20.55,0.21,6.76,8.07,89.77,1.34,1.15,0.15,12.19
9/15/2017,6:45:00,20.55,0.21,6.76,8.11,90.2,1.37,1.19,0.14,12.23
9/15/2017,7:00:00,20.56,0.21,6.76,8.15,90.7,1.35,1.2,0.16,12.19
9/15/2017,7:15:00,20.56,0.21,6.76,8.17,90.85,1.35,1.23,0.14,12.23
9/15/2017,7:30:00,20.57,0.21,6.77,8.18,90.99,1.4,1.24,0.15,12.19
9/15/2017,7:45:00,20.58,0.21,6.77,8.24,91.75,1.29,1.22,0.15,12.21
9/15/2017,8:00:00,20.6,0.21,6.79,8.31,92.5,1.31,1.2,0.15,12.22
9/15/2017,8:15:00,20.61,0.21,6.79,8.31,92.52,1.41,1.2,0.17,12.22
9/15/2017,8:30:00,20.65,0.21,6.81,8.41,93.69,1.39,1.21,0.15,12.19
9/15/2017,8:45:00,20.66,0.21,6.8,8.39,93.49,1.32,1.22,0.15,12.28
9/15/2017,9:00:00,20.69,0.21,6.81,8.44,94.11,1.27,1.26,0.18,12.22
9/15/2017,9:15:00,20.72,0.21,6.83,8.46,94.39,1.31,1.25,0.14,12.19
9/15/2017,9:30:00,20.73,0.21,6.82,8.47,94.58,1.35,1.22,0.17,12.19
9/15/2017,9:45:00,20.75,0.21,6.84,8.49,94.88,1.3,1.22,0.16,12.22
9/15/2017,10:00:00,20.76,0.21,6.83,8.5,94.99,1.32,1.28,0.18,12.22
9/15/2017,10:15:00,20.77,0.21,6.82,8.48,94.79,1.4,1.18,0.16,12.18
9/15/2017,10:30:00,20.78,0.21,6.81,8.51,95.08,1.29,1.22,0.17,12.21
9/15/2017,10:45:00,20.79,0.21,6.82,8.51,95.13,1.34,1.15,0.16,12.21
9/15/2017,11:00:00,20.83,0.21,6.82,8.51,95.24,1.3,1.17,0.16,12.19
9/15/2017,11:15:00,20.84,0.21,6.83,8.52,95.33,1.28,1.15,0.14,12.21
9/15/2017,11:30:00,21.21,0.22,6.93,8.65,97.47,1.25,1.14,0.14,12.26
9/15/2017,11:45:00,21.17,0.22,6.91,8.63,97.14,1.27,1.14,0.15,12.21
9/15/2017,12:00:00,21.16,0.22,6.87,8.63,97.19,1.26,1.04,0.14,12.19
9/15/2017,12:15:00,21.16,0.22,6.87,8.63,97.18,1.36,1.03,0.14,12.19
9/15/2017,12:30:00,21.54,0.22,6.93,8.78,99.57,1.25,1.06,0.15,12.19
9/15/2017,12:45:00,21.5,0.22,6.92,8.81,99.83,1.28,1.2,0.16,12.21
9/15/2017,13:00:00,21.43,0.22,6.89,8.75,99.04,1.31,1.21,0.16,12.19
9/15/2017,13:15:00,21.55,0.22,6.9,8.8,99.85,1.23,1.18,0.15,12.21
9/15/2017,13:30:00,21.62,0.22,6.93,8.85,100.55,1.24,1.11,0.16,12.19
9/15/2017,13:45:00,21.8,0.22,6.95,8.88,101.23,1.32,1.18,0.15,12.2
9/15/2017,14:00:00,21.58,0.22,6.89,8.84,100.37,1.3,1.11,0.14,12.18
9/15/2017,14:15:00,21.58,0.22,6.89,8.81,99.97,1.31,1.15,0.13,12.24
9/15/2017,14:30:00,21.68,0.22,6.91,8.82,100.25,1.24,1.13,0.13,12.21
9/15/2017,14:45:00,21.8,0.22,6.92,8.87,101.13,1.27,1.23,0.16,12.22
9/15/2017,15:00:00,21.53,0.22,6.87,8.76,99.35,1.47,1.13,0.15,12.26
9/15/2017,15:15:00,21.86,0.22,6.93,8.85,101.03,1.29,1.21,0.16,12.23
9/15/2017,15:30:00,21.36,0.22,6.83,8.66,97.92,1.29,1.1,0.15,12.18
9/15/2017,15:45:00,21.4,0.22,6.85,8.72,98.64,1.41,1.17,0.16,12.19
9/15/2017,16:00:00,21.54,0.22,6.88,8.63,97.81,1.38,1.16,0.14,12.19
9/15/2017,16:15:00,21.2,0.22,6.76,8.5,95.81,1.33,1.16,0.14,12.19
9/15/2017,16:30:00,21.37,0.22,6.87,8.59,97.13,1.35,1.2,0.13,12.19
9/15/2017,16:45:00,21.14,0.22,6.79,8.5,95.61,1.44,1.18,0.15,12.21
9/15/2017,17:00:00,21.4,0.22,6.89,8.65,97.79,1.36,1.28,0.16,12.22
9/15/2017,17:15:00,21.2,0.22,6.82,8.54,96.22,1.58,1.29,0.16,12.21
9/15/2017,17:30:00,21.36,0.22,6.85,8.58,96.98,1.47,1.4,0.18,12.21
9/15/2017,17:45:00,21.83,0.22,6.97,8.64,98.5,1.41,1.5,0.17,12.27
9/15/2017,18:00:00,21.38,0.22,6.83,8.48,95.9,1.43,1.42,0.16,12.21
9/15/2017,18:15:00,21.16,0.22,6.76,8.37,94.22,1.39,1.37,0.14,12.19
9/15/2017,18:30:00,21.21,0.22,6.81,8.34,93.95,1.44,1.36,0.17,12.18
9/15/2017,18:45:00,21.06,0.22,6.77,8.26,92.85,1.62,1.33,0.14,12.19
9/15/2017,19:00:00,20.99,0.22,6.74,8.18,91.73,1.46,1.3,0.18,12.21
9/15/2017,19:15:00,21.03,0.22,6.77,8.15,91.57,1.48,1.32,0.18,12.21
9/15/2017,19:30:00,20.94,0.22,6.74,8.1,90.84,1.54,1.27,0.16,12.27
9/15/2017,19:45:00,21.07,0.22,6.81,8.12,91.31,1.49,1.23,0.15,12.19
9/15/2017,20:00:00,21.02,0.22,6.76,8.1,90.96,1.46,1.27,0.15,12.19
9/15/2017,20:15:00,21.04,0.22,6.77,8.07,90.6,1.54,1.33,0.15,12.19
9/15/2017,20:30:00,21.09,0.22,6.78,8.04,90.42,1.48,1.25,0.16,12.19
9/15/2017,20:45:00,21.15,0.22,6.8,8.06,90.67,1.44,1.29,0.15,12.22
9/15/2017,21:00:00,21.33,0.23,6.83,8.07,91.2,1.52,1.26,0.15,12.19
9/15/2017,21:15:00,21.36,0.23,6.82,8.04,90.9,1.39,1.25,0.14,12.19
9/15/2017,21:30:00,21.09,0.22,6.72,7.96,89.44,1.41,1.18,0.13,12.22
9/15/2017,21:45:00,21.26,0.23,6.79,8,90.21,1.35,1.22,0.14,12.21
9/15/2017,22:00:00,21.25,0.23,6.78,7.96,89.76,1.49,1.2,0.14,12.22
9/15/2017,22:15:00,21.28,0.23,6.76,7.94,89.63,1.35,1.18,0.14,12.19
9/15/2017,22:30:00,21.27,0.23,6.77,7.92,89.4,1.31,1.22,0.15,12.19
9/15/2017,22:45:00,21.25,0.23,6.76,7.89,88.98,1.32,1.24,0.14,12.22
9/15/2017,23:00:00,21.27,0.23,6.76,7.91,89.23,1.42,1.16,0.13,12.19
9/15/2017,23:15:00,21.25,0.23,6.76,7.89,88.96,1.38,1.14,0.12,12.19
9/15/2017,23:30:00,21.14,0.23,6.73,7.81,87.85,1.5,1.18,0.15,12.28
9/15/2017,23:45:00,21.13,0.23,6.73,7.76,87.33,1.43,1.24,0.16,12.27
9/16/2017,0:00:00,21.11,0.23,6.73,7.74,87.06,1.41,1.2,0.16,12.26
9/16/2017,0:15:00,21.09,0.23,6.72,7.74,87.03,1.36,1.15,0.15,12.27
9/16/2017,0:30:00,21.09,0.23,6.73,7.73,86.92,1.48,1.24,0.14,12.21
9/16/2017,0:45:00,21.08,0.23,6.72,7.7,86.58,2.01,1.25,0.15,12.19
9/16/2017,1:00:00,21.09,0.23,6.72,7.66,86.15,2.22,1.25,0.18,12.19
9/16/2017,1:15:00,21.09,0.23,6.72,7.68,86.39,1.77,1.32,0.16,12.18
9/16/2017,1:30:00,21.08,0.23,6.71,7.62,85.68,2.01,1.23,0.16,12.21
9/16/2017,1:45:00,21.08,0.23,6.71,7.63,85.72,2.06,1.22,0.14,12.28
9/16/2017,2:00:00,21.07,0.23,6.72,7.66,86.14,2.08,1.25,0.17,12.23
9/16/2017,2:15:00,21.08,0.23,6.71,7.62,85.64,2.21,1.17,0.16,12.18
9/16/2017,2:30:00,21.08,0.23,6.71,7.6,85.48,2.37,1.24,0.16,12.21
9/16/2017,2:45:00,21.08,0.23,6.71,7.64,85.83,1.76,1.19,0.15,12.19
9/16/2017,3:00:00,21.08,0.23,6.7,7.67,86.21,2.04,1.2,0.15,12.22
9/16/2017,3:15:00,21.1,0.23,6.74,7.8,87.72,1.67,1.25,0.15,12.19
9/16/2017,3:30:00,21.1,0.23,6.73,7.77,87.4,2.34,1.26,0.17,12.19
9/16/2017,3:45:00,21.1,0.23,6.73,7.74,87,2.49,1.27,0.15,12.21
